Date,Open,High,Low,Close,Adj Close,Volume,Ticker
2021-01-07,106.110001,107.059998,105.570000,106.709999,104.209320,8196000,ABBV
2021-01-08,106.839996,107.529999,105.760002,107.269997,104.756195,5345900,ABBV
2021-01-11,107.070000,109.559998,107.070000,109.019997,106.465187,6334200,ABBV
2021-01-12,109.220001,110.779999,109.120003,109.779999,107.207375,6114500,ABBV
2021-01-13,109.800003,113.410004,109.699997,112.449997,109.814804,9821300,ABBV
2021-01-14,110.699997,112.690002,109.500000,111.629997,110.289040,8268800,ABBV
2021-01-15,111.199997,111.559998,109.480003,110.519997,109.192368,9196200,ABBV
2021-01-19,111.250000,112.309998,110.260002,112.180000,110.832436,7723800,ABBV
2021-01-20,112.910004,113.099998,111.470001,112.620003,111.267151,6554600,ABBV
2021-01-21,112.629997,112.750000,110.760002,111.260002,109.923485,5417000,ABBV
2021-01-22,110.650002,111.599998,109.480003,110.860001,109.528290,5185500,ABBV
2021-01-25,109.730003,111.230003,109.209999,110.500000,109.172615,6928200,ABBV
2021-01-26,111.300003,111.300003,108.559998,108.800003,107.493042,5554600,ABBV
2021-01-27,106.279999,106.699997,102.589996,102.790001,101.555229,11887900,ABBV
2021-01-28,104.000000,105.139999,103.110001,104.209999,102.958176,8534300,ABBV
2021-01-29,104.000000,104.489998,101.809998,102.480003,101.248955,9379100,ABBV
2021-02-01,103.000000,103.889999,101.860001,102.300003,101.071121,7518200,ABBV
2021-02-02,102.879997,104.309998,102.500000,103.470001,102.227066,10481300,ABBV
2021-02-03,106.199997,107.570000,104.010002,106.949997,105.665253,12101900,ABBV
2021-02-04,106.870003,108.879997,105.250000,108.529999,107.226280,9077800,ABBV
2021-02-05,109.629997,110.269997,108.440002,108.730003,107.423882,7249800,ABBV
2021-02-08,108.889999,108.980003,105.809998,106.839996,105.556580,9199100,ABBV
2021-02-09,106.000000,106.500000,105.110001,105.400002,104.133881,5506900,ABBV
2021-02-10,105.980003,106.129997,103.720001,104.050003,102.800095,7446000,ABBV
2021-02-11,104.570000,104.680000,103.320000,103.750000,102.503700,5087300,ABBV
2021-02-12,103.760002,104.570000,103.150002,104.440002,103.185410,3723300,ABBV
2021-02-16,105.330002,106.190002,104.019997,104.199997,102.948288,5637300,ABBV
2021-02-17,104.699997,106.750000,104.150002,106.290001,105.013191,6940400,ABBV
2021-02-18,105.320000,106.610001,105.209999,106.059998,104.785950,5386600,ABBV
2021-02-19,106.230003,106.699997,104.910004,105.010002,103.748566,6702400,ABBV
2021-02-22,104.660004,107.680000,104.230003,107.059998,105.773933,10272500,ABBV
2021-02-23,106.970001,107.599998,105.959999,106.269997,104.993423,7058600,ABBV
2021-02-24,106.000000,109.440002,105.599998,108.690002,107.384361,7626200,ABBV
2021-02-25,108.480003,109.300003,107.070000,107.330002,106.040695,6237600,ABBV
2021-02-26,107.680000,108.580002,105.360001,107.739998,106.445770,9249000,ABBV
2021-03-01,108.529999,109.209999,108.070000,108.410004,107.107727,4709500,ABBV
2021-03-02,108.849998,109.379997,107.809998,107.849998,106.554443,5485500,ABBV
2021-03-03,106.860001,107.139999,105.459999,106.709999,105.428139,7217200,ABBV
2021-03-04,106.500000,107.750000,104.949997,105.650002,104.380875,7492500,ABBV
2021-03-05,106.010002,106.989998,104.070000,106.699997,105.418259,7277400,ABBV
2021-03-08,106.849998,108.160004,105.800003,106.110001,104.835350,6048200,ABBV
2021-03-09,106.480003,108.690002,106.440002,106.790001,105.507179,6856700,ABBV
2021-03-10,107.389999,108.360001,107.050003,108.000000,106.702644,5761400,ABBV
2021-03-11,108.129997,108.629997,107.339996,107.870003,106.574211,4669200,ABBV
2021-03-12,107.800003,108.580002,107.370003,108.220001,106.920006,5340500,ABBV
2021-03-15,108.669998,110.360001,108.360001,110.260002,108.935501,6642200,ABBV
2021-03-16,109.949997,111.080002,109.900002,110.839996,109.508530,5562100,ABBV
2021-03-17,103.760002,105.089996,102.800003,105.040001,103.778206,19411200,ABBV
2021-03-18,104.000000,104.989998,103.419998,103.769997,102.523453,8675100,ABBV
2021-03-19,103.930000,104.430000,102.919998,103.419998,102.177658,10894300,ABBV
2021-03-22,103.500000,106.400002,102.879997,105.900002,104.627876,7627200,ABBV
2021-03-23,105.370003,105.940002,104.510002,104.839996,103.580605,6111600,ABBV
2021-03-24,104.820000,105.330002,103.050003,103.059998,101.821983,9420100,ABBV
2021-03-25,102.900002,104.150002,102.050003,103.879997,102.632133,6281500,ABBV
2021-03-26,103.870003,106.120003,103.839996,105.980003,104.706917,6594900,ABBV
2021-03-29,105.760002,107.000000,105.489998,106.730003,105.447906,5472700,ABBV
2021-03-30,106.860001,107.029999,105.870003,106.790001,105.507179,5354100,ABBV
2021-03-31,106.879997,109.180000,106.800003,108.220001,106.920006,9048000,ABBV
2021-04-01,108.919998,108.980003,107.320000,108.519997,107.216393,5091700,ABBV
2021-04-05,109.080002,109.080002,105.400002,106.139999,104.864990,10584400,ABBV
2021-04-06,105.849998,106.279999,104.879997,105.379997,104.114113,8522500,ABBV
2021-04-07,105.529999,106.129997,104.169998,105.209999,103.946159,8037300,ABBV
2021-04-08,105.400002,106.919998,105.349998,106.099998,104.825470,5881800,ABBV
2021-04-09,106.389999,107.720001,106.050003,107.540001,106.248169,5977000,ABBV
2021-04-12,107.820000,108.570000,107.360001,108.250000,106.949646,5647500,ABBV
2021-04-13,108.029999,108.360001,107.029999,108.220001,106.920006,6165100,ABBV
2021-04-14,106.220001,106.669998,105.580002,105.900002,105.900002,7766700,ABBV
2021-04-15,105.989998,106.949997,105.620003,106.889999,106.889999,5730500,ABBV
2021-04-16,107.489998,108.550003,107.139999,107.910004,107.910004,8205300,ABBV
2021-04-19,107.970001,108.730003,107.120003,108.610001,108.610001,4542900,ABBV
2021-04-20,108.120003,109.559998,108.050003,109.029999,109.029999,5411800,ABBV
2021-04-21,109.790001,111.440002,109.349998,110.800003,110.800003,6181100,ABBV
2021-04-22,110.650002,111.089996,109.610001,110.050003,110.050003,5046000,ABBV
2021-04-23,109.709999,111.769997,109.550003,111.379997,111.379997,4611000,ABBV
2021-04-26,111.559998,112.040001,110.849998,111.489998,111.489998,3121858,ABBV
